Domain,Web_Traffic,Have_At,SubDomain,Prefix/Suffix,Have_IP,URL_Depth,Redirection,TinyURL,Digit_count,Domain_Age,Label
mzone.com.ua,1,0,0,0,0,2,0,0,0,1,1
fieldtofood.com,1,0,0,0,0,1,0,0,0,0,1
famclass.co,1,0,0,0,0,2,0,0,0,1,1
coronadelmar.com.mx,1,0,0,0,0,2,0,0,0,0,1
bwbeautybar.com,1,0,0,0,0,2,0,0,0,0,1
brightstartherapies.com,1,0,0,0,0,2,0,0,0,0,1
fileauthenticate.com,1,0,0,0,0,1,0,0,0,0,1
allworldmemorabilia.com,0,0,0,0,0,1,0,0,0,0,1
ipfs.io,0,0,0,0,0,2,0,0,5,0,1
defeateddotterel.build067.wpsandbox.app,0,0,0,0,0,2,0,0,3,0,1
ipfs.io,0,0,0,0,0,2,0,0,8,0,1
ipfs.io,0,0,0,0,0,2,0,0,10,0,1
bafybeic75fp2wgvwde2lwyj5y6pwkcopoeokrmjdtykl4dv6wbisf3qa5a.ipfs.dweb.link,0,0,1,0,0,1,0,0,11,0,1
ctznsi.com,1,0,0,0,0,0,0,0,0,0,1
storageapi-stg.fleek.one,1,0,0,1,0,3,0,0,18,1,1
storageapi-stg.fleek.one,1,0,0,1,0,3,0,0,17,1,1
docs.google.com,0,0,0,0,0,5,0,0,6,0,1
auapothecary.com,1,0,0,0,0,1,0,0,0,0,1
acec.asia,1,0,0,0,0,2,0,0,8,0,1
login.info.dokument.52-50-135-125.cprapid.com,0,0,1,1,0,2,0,0,10,0,1
login.info.dokument.52-50-135-125.cprapid.com,0,0,1,1,0,2,0,0,10,0,1
wiseinsales.be,1,0,0,0,0,5,0,0,0,1,1
wiseinsales.be,1,0,0,0,0,5,0,0,0,1,1
greattrade.com.ua,0,0,0,0,0,3,0,0,0,1,1
greattrade.com.ua,0,0,0,0,0,2,0,0,0,1,1
lively-leaf-5841.on.fleek.co,1,0,1,1,0,2,0,0,4,1,1
tostudydrycleaning.ru,0,0,0,0,0,2,0,0,0,0,1
nfcuif.link,1,0,0,0,0,1,0,0,0,0,1
nfcuia.link,1,0,0,0,0,1,0,0,0,1,1
checkered-tortoiseshell-quarter.glitch.me,1,0,0,1,0,1,0,0,6,1,1
checkered-tortoiseshell-quarter.glitch.me,1,0,0,1,0,1,0,0,6,1,1
s3.jawab.app,0,0,0,0,0,4,0,0,1,0,1
fleek.ipfs.io,0,0,0,0,0,2,0,0,7,0,1
g46hertg90-wr0jfgw-ed9ghfw-0d9fhn-w09rghb-b-9hgd.obs.ap-southeast-1.myhuaweicloud.com,0,0,1,1,0,1,0,0,41,0,1
fe356huy75y-095lk-fg94rehjy-t0g9kr-ghj-t9h-htgtg.obs.ap-southeast-1.myhuaweicloud.com,0,0,1,1,0,1,0,0,45,0,1
bv46ju8-0jtj-eg89hre-03w09fkj-eht9g-09jrf-f9jf.obs.ap-southeast-1.myhuaweicloud.com,0,0,1,1,0,1,0,0,49,0,1
19-0-1-vet56-y09e-rt698ghw-0r9jgfe-0rt8hgr-09rjg.obs.ap-southeast-1.myhuaweicloud.com,0,0,1,1,0,1,0,0,45,0,1
gtly.to,1,0,0,0,0,1,0,0,2,1,1
chierstimines.com,0,0,0,0,0,1,0,0,20,0,1
kkkrrn-00jsk.jshss.saitamask-wallet.com,0,0,0,1,0,4,0,1,6,0,1
tinyurl.com,0,0,0,0,0,1,0,1,1,0,1
giftsforknitters.com,1,0,0,0,0,1,0,0,0,0,1
metmsk-mlogn.godaddysites.com,0,0,0,1,0,0,0,0,0,0,1
metomsk-lgn.godaddysites.com,0,0,0,1,0,0,0,0,0,0,1
metmsk-klogn.godaddysites.com,0,0,0,1,0,0,0,0,0,0,1
logx_metamsk.godaddysites.com,0,0,0,1,0,0,0,0,0,0,1
metmsk-mwallt.godaddysites.com,0,0,0,1,0,0,0,0,0,0,1
storageapi.fleek.one,0,0,0,0,0,2,0,0,31,0,1
fleek.ipfs.io,0,0,0,0,0,2,0,0,7,0,1
fleek.ipfs.io,0,0,0,0,0,2,0,0,9,0,1
bafybeifrt2zpyosrpzi5mkb26tnuujn3so4iwrxg5spw2ncytiu6uiiubu.ipfs.w3s.link,0,0,0,0,0,0,0,0,10,0,1
elranchito.com.ec,1,0,0,0,0,1,0,0,0,1,1
postalyan3.temp.swtest.ru,0,0,0,0,0,2,0,0,5,0,1
kraknn-plogn.godaddysites.com,0,0,0,1,0,0,0,0,0,0,1
krakln-loggn.godaddysites.com,0,0,0,1,0,0,0,0,0,0,1
krakben.godaddysites.com,0,0,0,0,0,0,0,0,0,0,1
krakekn.godaddysites.com,0,0,0,0,0,0,0,0,0,0,1
krasken.godaddysites.com,0,0,0,0,0,0,0,0,0,0,1
krakeen.godaddysites.com,0,0,0,0,0,0,0,0,0,0,1
accountprotection.micrssoft1.com,1,0,0,0,0,3,0,0,10,0,1
hsdsds.godaddysites.com,0,0,0,0,0,0,0,0,0,0,1
jnlklknlknlk.agilecrm.com,0,0,0,0,0,2,0,0,16,0,1
facebook.koheli.com,1,0,0,0,0,0,0,0,0,0,1
u1891895.plsk.regruhosting.ru,0,0,0,0,0,0,0,0,7,0,1
transglobaldeliveryexpress.com,1,0,0,0,0,6,0,0,0,0,1
wordpress-913877-3172019.cloudwaysapps.com,0,0,0,1,0,3,0,0,23,0,1
secure-cancel-payment.com,1,0,0,1,0,1,0,1,0,0,1
login-maile-d39a.on09422703.workers.dev,1,0,0,1,0,0,0,0,10,1,1
wwwsmbc-card.com.axxkeh.com,1,0,1,1,0,2,0,0,0,0,1
smbc-card.com.anvjge.com,1,0,1,1,0,2,0,0,0,0,1
anaz0m.c0.1p.ikjffv.com,1,0,1,0,0,1,0,0,3,0,1
anaz0m.c0.1p.ikjffv.com,1,0,1,0,0,2,0,0,3,0,1
storageapi-stg.fleek.one,0,0,0,1,0,3,0,0,18,0,1
gafik79181.temp.swtest.ru,0,0,1,0,0,2,0,0,5,0,1
tempkool.com,1,0,0,0,0,0,0,0,0,1,1
serviciosalertas.powerpower1.repl.co,1,0,0,0,0,0,0,0,1,1,1
ipfs.io,0,0,0,0,0,3,0,0,8,0,1
amazon-shopping.cc,1,0,0,1,0,0,0,0,0,0,1
emmezaon-jp.zjynwc.top,1,0,0,1,0,0,0,0,0,1,1
reviewmygov.tuquy.com,0,0,0,0,0,2,0,0,0,0,1
bab-clientservices.com,1,0,0,1,0,0,0,0,0,1,1
bab-clientservices.com,1,0,0,1,0,0,0,0,0,1,1
126201384637824notic.co.vu,1,0,0,0,0,0,0,0,15,1,1
3139166000548acnscr.co.vu,1,0,0,0,0,0,0,0,13,1,1
mfacebook-help-600641017824606.firebaseapp.com,1,0,0,1,0,0,0,0,15,1,1
fdikom.uinjkt.ac.id,0,0,1,0,0,4,0,0,0,0,1
buffzz163.com,1,0,0,0,0,0,0,0,14,0,1
1lnch.org,1,0,0,0,0,0,0,0,1,0,1
onlinewesbanco.com,1,0,0,0,0,2,0,0,0,0,1
onlinewesbanco.com,1,0,0,0,0,0,0,0,0,0,1
ds-metamessk.com,1,0,0,1,0,1,0,0,0,0,1
brookfieldassets.info,1,0,0,0,0,0,0,0,0,1,1
assetsbank.isiboramyfarms.com.ng,1,0,0,0,0,0,0,0,0,1,1
usmdb.com,0,0,0,0,0,0,0,0,0,1,1
tsfghiwwky.duckdns.org,1,0,0,0,0,0,0,0,0,1,1
tnpdefrsee.duckdns.org,1,0,0,0,0,0,0,0,0,1,1
dpd.berjasopefas.org,1,0,0,0,0,2,0,0,13,0,1
thcajxznhc.duckdns.org,1,0,0,0,0,0,0,0,0,1,1
id468273.icu,1,0,0,0,0,1,0,0,7,0,1
id468273.icu,1,0,0,0,0,1,0,0,7,0,1
tanxgqafli.duckdns.org,1,0,0,0,0,0,0,0,0,1,1
psdwuf.com,1,0,0,0,0,2,0,0,0,0,1
areadoclientemagalu.com,1,0,0,0,0,3,0,0,5,0,1
vxhwnpr.top,1,0,0,0,0,0,0,0,0,1,1
realizarsolucoesfinanceirasrenner-com-br.theketoking.buzz,1,0,0,1,0,1,0,0,3,0,1
realizarsolucoesfinanceirasrenner-com-br.theketoking.buzz,1,0,0,1,0,1,0,0,0,0,1
realizarsolucoesfinanceirasrenner-com-br.theketoking.buzz,1,0,0,1,0,1,0,0,2,0,1
raydiumpro.online,1,0,0,0,0,0,0,0,0,0,1
solanadrop.org,1,0,0,0,0,0,0,0,0,0,1
conferindo-meusaldonline-2023.com,1,0,0,1,0,1,0,0,7,0,1
conferindo-meusaldonline-2023.com,1,0,0,1,0,1,0,0,11,0,1
conferindo-meusaldonline-2023.com,1,0,0,1,0,1,0,0,15,0,1
conferindo-meusaldonline-2023.com,1,0,0,1,0,1,0,0,12,0,1
pancaekeswap.org,1,0,0,0,0,0,0,0,0,0,1
dyjzvek.top,1,0,0,0,0,0,0,0,0,1,1
uniswap.bulldapp.net,1,0,0,0,0,0,0,0,0,0,1
venusprotlocol.com,1,0,0,0,0,0,0,0,0,0,1
goonline.bnqqarllbas.tech,1,0,0,0,0,0,0,0,0,0,1
buffzz163.com,1,0,0,0,0,0,0,0,3,0,1
deurennoohou.tk,1,0,0,0,0,0,0,0,0,1,1
beff163.com,1,0,0,0,0,2,0,0,6,0,1
42410742acnmyscrt.co.vu,1,0,0,0,0,1,0,1,8,1,1
jtogm.midiain.top,1,0,0,0,0,0,0,0,0,1,1
paxful-trade.link,1,0,0,1,0,0,0,0,0,0,1
s3.jawab.app,0,0,0,0,0,4,0,0,38,0,1
backofthecage.com,0,0,0,0,0,2,0,0,0,0,1
agrodkv.eco.br,1,1,0,0,0,2,0,0,0,1,1
ipfs.io,0,1,0,0,0,2,0,0,8,0,1
baby-bonk.web.app,1,0,0,1,0,0,0,0,0,1,1
accfirmation.co.vu,1,0,0,0,0,1,0,0,0,1,1
acompanhando-meusgastos-online.com,1,0,0,1,0,2,0,0,11,0,1
acompanhando-meusgastos-online.com,1,0,0,1,0,2,0,0,7,0,1
bafybeidzxghywennx5zhu43dtyerdpzpxplzuzzwlp2avja3glxgdk7oti.ipfs.w3s.link,0,0,1,0,0,1,0,0,7,0,1
serviceaccountpage.start.page,0,0,0,0,0,0,0,0,0,0,1
rgwg.portalnewsmedia.eu.org,1,0,0,0,0,1,0,0,0,1,1
im-creator.com,0,0,0,1,0,3,0,0,0,0,1
vanillagiftersbalance.swiftrc.co.uk,0,0,1,0,0,1,0,0,2,0,1
20-96-207-160.cprapid.com,0,0,0,1,0,2,0,0,10,0,1
v.ht,0,0,0,0,0,1,0,0,2,0,1
wvw.wanuchay-betaviabcp.com,1,0,0,1,0,3,0,0,10,0,1
post.emirateesdelivvery.net,1,0,0,0,0,0,0,0,0,1,1
mauricio-merigo.com,0,0,0,1,0,2,0,0,0,0,1
cajatrujlllo.online,1,0,0,0,0,3,0,0,0,0,1
csmoney.csgo4domain.net,1,0,0,0,0,1,0,0,1,0,1
boufontingfasgedal.tk,1,0,0,0,0,1,0,0,3,1,1
app-gerlach.knloazatuo-wg96gv0gm6oy.p.temp-site.link,0,0,1,1,0,0,0,0,4,0,1
nipgl.com,1,0,0,0,0,0,0,0,0,0,1
u31696126.ct.sendgrid.net,0,0,0,0,0,2,0,0,254,0,1
mingmu.net,0,0,0,0,0,6,0,0,0,0,1
upsgroups.gq,1,0,0,0,0,1,0,0,0,1,1
flcusecuitye.org,0,0,0,0,0,0,0,0,0,0,1
fabianagabrielzenra.tirantidernadenis.store,1,0,0,0,0,0,0,0,0,1,1
wenaygetdho.net.d.r5.wbsprt.com,0,0,1,0,0,2,0,1,1,0,1
gonline.bnqqarldas.tech,1,0,0,0,0,0,0,0,0,0,1
shop.vajro.in,0,0,0,0,0,3,0,0,15,0,1
jantreuniytra.tirantidernadenis.site,1,0,0,0,0,0,0,0,0,1,1
teamkarateortani.it,1,0,0,0,0,3,0,0,3,0,1
zr5lth.webwave.dev,0,0,0,0,0,0,0,0,1,0,1
zyetpyaq.beget.tech,0,0,0,0,0,0,0,0,0,0,1
bit.do,0,0,0,0,0,1,0,1,0,0,1
wysylkapaczki.pl,1,0,0,0,0,2,0,0,8,0,1
wysylkapaczki.pl,1,0,0,0,0,1,0,0,20,1,1
ww-acesse-confiraonline-jan2023-sla.blogspot.com,1,0,0,1,0,0,0,1,7,1,1
localizandosuasfaturas.online,1,0,0,0,0,0,0,0,0,1,1
vinted-pl-gj32d.tietao.top,1,0,0,1,0,2,0,0,18,1,1
vinted-pl-gj32d.ssllnn.top,1,0,0,1,0,2,0,0,18,1,1
vinted-pl-gj32d.tietao.top,1,0,0,1,0,2,0,0,10,1,1
vinted-pl-gj32d.krqzxg1.top,1,0,0,1,0,2,0,0,19,1,1
vinted-pl-gj32d.ssllnn.top,1,0,0,1,0,2,0,0,10,1,1
vinted-pl-gj32d.krqzxg1.top,1,0,0,1,0,2,0,0,11,1,1
vinted-pl-gj32d.harrylu.top,1,0,0,1,0,2,0,1,10,1,1
vinted-pl-gj32d.harrylu.top,1,0,0,1,0,2,0,1,18,1,1
vinted-pl-gj32d.digou.top,1,0,0,1,0,2,0,1,18,1,1
vinted-pl-gj32d.digou.top,1,0,0,1,0,2,0,1,10,1,1
vinted-pl-gj32d.caize.top,1,0,0,1,0,2,0,0,18,1,1
vinted-pl-gj32d.caize.top,1,0,0,1,0,2,0,0,10,1,1
vinted-pl-gj32d.bauwillige.top,1,0,0,1,0,2,0,0,10,1,1
vinted-pl-gj32d.bauwillige.top,1,0,0,1,0,2,0,0,18,1,1
vinted-pl-gj32d.8pfbv.top,1,0,0,1,0,2,0,0,19,1,1
vinted-pl-gj32d.8pfbv.top,1,0,0,1,0,2,0,0,11,1,1
vinted-pl-gj32d.lanru.top,1,0,0,1,0,2,0,1,18,1,1
vinted-pl-gj32d.townrp.xyz,1,0,0,1,0,2,0,0,18,1,1
vinted-pl-gj32d.meisyo.xyz,1,0,0,1,0,2,0,0,18,1,1
vinted-pl-gj32d.bioxyn.top,1,0,0,1,0,2,0,0,18,1,1
kybernetwork-fi.com,0,0,0,1,0,0,0,0,0,0,1
hop-synapseprotocol.com,1,0,0,1,0,0,0,0,0,0,1
transport20.dedyn.io,1,0,0,0,0,1,0,0,2,1,1
krushinews18.com,0,0,0,0,0,0,0,0,2,0,1
vystarcuorg01.cfd,1,0,0,0,0,0,0,0,2,1,1
mknews18.com,1,0,0,0,0,0,0,0,2,0,1
hjr.ceramo.top,1,0,0,0,0,0,0,0,0,1,1
inc.ceramo.top,1,0,0,0,0,0,0,0,0,1,1
bct.ceramo.top,1,0,0,0,0,0,0,0,0,1,1
ipfs.io,0,1,0,0,0,2,0,0,14,0,1
maharashtranews18.com,0,0,0,0,0,0,0,0,2,0,1
primenews18.com,0,0,0,0,0,0,0,0,2,0,1
markust.ml,1,0,0,0,0,2,0,0,20,1,1
markusq.tk,1,0,0,0,0,2,0,0,13,1,1
maverickn.cf,1,0,0,0,0,2,0,0,17,1,1
radianceconsulting.net,1,0,0,0,0,1,0,0,0,0,1
ritchiee.ml,1,0,0,0,0,2,0,0,20,1,1
computerquip.com.au,0,0,0,0,0,0,0,0,0,1,1
s3.amazonaws.com,1,1,1,0,0,3,0,0,429,0,1
acompanhando-meusgastos-online.com,1,0,0,1,0,2,0,0,8,0,1
acompanhando-meusgastos-online.com,1,0,0,1,0,2,0,0,6,0,1
pikeparts.de,0,0,0,0,0,3,0,0,6,1,1
allegro-ups.e-kei.pl,1,0,0,1,0,0,0,0,0,1,1
publicmentalhealth.buzz,1,0,0,0,0,1,0,0,0,0,1
majemefa.top,1,0,0,0,0,0,0,0,0,1,1
metamask-kyc.info,1,0,0,1,0,0,0,0,0,0,1
metamask-kyc.info,1,0,0,1,0,0,0,0,0,0,1
metamask.io.pjbtecnologias.co.mz,1,0,1,0,0,0,0,0,0,1,1
new2023metamask.dedyn.io,1,0,0,0,0,0,0,0,4,1,1
metamask004.com,1,0,0,0,0,0,0,0,3,0,1
esautodealer.com,1,0,0,0,0,2,0,0,4,0,1
adhdlazio.com,1,0,0,0,0,1,0,0,0,0,1
account-ledger.com,1,0,0,1,0,0,0,0,0,0,1
pancake-frontend-dejmy38ut-chefilip.vercel.app,1,0,0,1,0,1,0,0,2,1,1
pancake-frontend-dejmy38ut-chefilip.vercel.app,1,0,0,1,0,1,0,0,2,1,1
instagwordp.ru,1,0,0,0,0,0,0,0,0,0,1
figurinebay.com,1,0,0,0,0,7,0,0,6,0,1
creacionesnewfox.com,1,0,0,0,0,2,0,1,4,0,1
barbershop-chairs.by,0,0,0,1,0,4,0,0,11,0,1
zoogid.by,0,0,0,0,0,7,0,0,9,0,1
io-metamesk.com,1,0,0,1,0,1,0,0,0,0,1
mingovplubip.tionusquitrissub.cf,1,0,0,0,0,0,0,0,0,1,1
mingovpltida.tingfaherz.cf,1,0,0,0,0,0,0,0,0,1,1
mingovplwang.glycpolsbeel.cf,1,0,0,0,0,0,0,0,0,1,1
mingovplrqhu.maticsurefmo.cf,1,0,0,0,0,0,0,0,0,1,1
mingovplthlc.omimpacasso.cf,1,0,0,0,0,0,0,0,0,1,1
mingovplnyvw.simpgitotancio.cf,1,0,0,0,0,0,0,0,0,1,1
mingovplqbji.sbytotsmasthersborrdi.cf,1,0,0,0,0,0,0,0,0,1,1
mingovplfnwi.wornidenlebofi.cf,1,0,0,0,0,0,0,0,0,1,1
mingovpldvms.lordpisbertmonew.cf,1,0,0,0,0,0,0,0,0,1,1
app3-smsvn.web.app,1,0,0,1,0,0,0,0,1,1,1
app3-smsvn.firebaseapp.com,1,0,0,1,0,0,0,0,1,1,1
de920034.web.app,1,0,0,0,0,0,0,0,6,1,1
de920034.firebaseapp.com,1,0,0,0,0,0,0,0,6,1,1
helpid100235789238974.web.app,1,0,0,0,0,0,0,0,15,1,1
helpid100235789238974.firebaseapp.com,1,0,0,0,0,0,0,0,15,1,1
divine-voice-be2a.remank-goel3171.workers.dev,1,0,0,1,0,0,0,0,5,1,1
ak-finanse.pl,1,0,0,1,0,4,0,0,0,1,1
wordpress-103079-0.cloudclusters.net,0,0,0,1,0,3,0,0,20,0,1
securi-codeblog.org,1,0,0,1,0,0,0,0,0,0,1
wordpressmu-914497-3174082.cloudwaysapps.com,0,0,0,1,0,3,0,0,13,0,1
bafybeihateyabqazqq3zprq5ycjfvszne5lvxuhztv3vj7as6taik3yqgu.ipfs.w3s.link,0,0,1,0,0,1,0,0,8,0,1
storageapi.fleek.one,0,0,0,0,0,3,0,0,19,0,1
storageapi-stg.fleek.co,0,0,0,1,0,3,0,0,23,0,1
raova-dqaaa-aaaad-qevka-cai.raw.ic0.app,0,0,0,1,0,0,0,0,1,0,1
storageapi.fleek.one,0,0,0,0,0,3,0,0,25,0,1
bafybeigjs5zuqykh7t4njlspliay4qfq4txdkjr4qi3fqxlt3m7lkclrke.ipfs.w3s.link,0,0,1,0,0,1,0,0,10,0,1
bafybeib5cjwdu7fbvmzfejpqfl6g4ger5xnlbj5sdumwxxn5ht7wkpobom.ipfs.w3s.link,0,0,1,0,0,1,0,0,9,0,1
hotelspa.gr,1,0,0,0,0,4,0,0,7,1,1
gulf-crown.com,0,0,0,1,0,1,0,0,2,0,1
ourtime.people-mediia.workers.dev,1,0,0,1,0,0,0,0,0,1,1
storageapi.fleek.one,0,0,0,0,0,2,0,0,20,0,1
storageapi-stg.fleek.one,0,0,0,1,0,3,0,0,16,0,1
votre-dossier-net-en-cours.com,1,0,0,1,0,0,0,0,0,0,1
kttpost.com,1,0,0,0,0,7,0,1,0,0,1
accnavyfederal.rf.gd,1,0,0,0,0,0,0,0,0,1,1
xlmconferences.co.za,1,0,0,0,0,3,0,0,0,0,1
storageapi.fleek.one,0,0,0,0,0,2,0,0,17,0,1
bafybeih6gfwutt62t5egsgzmwa4lrbshgyliag3opmy4gemlcoh7zo777y.ipfs.w3s.link,0,0,1,0,0,1,0,0,12,0,1
bafybeiglg6ud3onxlpcrj6lu7nrzsci62ckxfircadkbnxrck42dyxcqwi.ipfs.w3s.link,0,0,1,0,0,1,0,0,9,0,1
bafybeifm5vcoj35hhuxf7ha3gg6asrrlrwu3bvcysgmrvygnm3qjmugwxq.ipfs.w3s.link,0,0,1,0,0,1,0,0,9,0,1
bafybeibi2soc4l7576f6gtbjz3htaausbm27xg3clhzd6zngkimgxsuzmi.ipfs.w3s.link,0,0,1,0,0,1,0,0,16,0,1
bafybeia2yveqep6b4ycna3ak2qyyb6qesaejd4eahvxrbk4gi26orq7e24.ipfs.w3s.link,0,0,1,0,0,1,0,0,14,0,1
bafybeia35bxcrp2hkffg2gs75pqf6qmjik7263eom2xu77r5rddkobpwme.ipfs.w3s.link,0,0,1,0,0,1,0,0,16,0,1
bafybeie7lhuazzamw4rh5agtz75yze7yu724nerhgzyc3jati2qaie3zti.ipfs.w3s.link,0,0,1,0,0,1,0,0,13,0,1
elated-liskov.45-81-232-18.plesk.page,1,0,0,1,0,0,0,0,9,1,1
emailverificationadminupgrade99.godaddysites.com,0,0,0,0,0,0,0,0,2,0,1
goodtimepay.godaddysites.com,0,0,0,0,0,0,0,0,0,0,1
my-site-105294-104399.weeblysite.com,0,0,0,1,0,0,0,0,12,1,1
objectstorage.uk-london-1.oraclecloud.com,0,0,1,1,0,6,0,0,2,0,1
bbuff163.com,1,0,0,0,0,0,0,0,3,0,1
mybalancenow.lol,1,0,0,0,0,1,0,0,0,1,1
mys-muclife.shop,1,0,0,1,0,2,0,0,0,1,1
acompanhando-meusgastos-online.com,1,0,0,1,0,2,0,0,13,0,1
acompanhando-meusgastos-online.com,1,0,0,1,0,2,0,0,6,0,1
7836869a-4a88-431h-9i8b-37t1a1b7169h.metmaxe.com,1,0,0,1,0,1,0,0,23,0,1
rygconstrucciones.com,0,0,0,0,0,1,0,0,0,0,1
khuzula.co.mz,1,0,0,0,0,1,0,0,0,1,1
www-cr-mufg-jp.rgbjl.com,1,0,0,1,0,0,0,0,1,0,1
portal-orbitchain.com,1,0,0,1,0,0,0,0,0,0,1
azpodk-s-site-a701.thinkific.com,0,0,0,1,0,0,0,0,3,0,1
gerenciador-apkcaixa.com,1,0,0,1,0,0,0,0,0,0,1
mergeemymeetaz.com,0,0,0,0,0,6,0,0,3,0,1
eliteresidentialpainting.co.ke,1,0,0,0,0,3,0,0,10,0,1
eliteresidentialpainting.co.ke,1,0,0,0,0,0,0,0,0,0,1
multinodeswap.com,1,0,0,0,0,0,0,0,0,0,1
main-tool.info,1,0,0,1,0,0,0,0,0,0,1
xdesg.top,1,0,0,0,0,2,0,0,0,1,1
w3or2a.webwave.dev,0,0,0,0,0,0,0,0,2,0,1
vws3ai.webwave.dev,0,0,0,0,0,0,0,0,1,0,1
osv4nz.webwave.dev,0,0,0,0,0,0,0,0,1,0,1
bukae4.webwave.dev,0,0,0,0,0,0,0,0,1,0,1
00f74ba44baef2a33a53f6faa85c0cd3256e3b0a68-apidata.googleusercontent.com,0,0,1,1,0,7,0,1,223,0,1
v.ht,0,0,0,0,0,1,0,0,0,0,1
pancakedapp.tk,1,0,0,0,0,0,0,0,0,1,1
ptonr7.webwave.dev,0,0,0,0,0,0,0,0,1,0,1
etbsgx.webwave.dev,0,0,0,0,0,0,0,0,0,0,1
cvwoon.webwave.dev,0,0,0,0,0,0,0,0,0,0,1
att54.bookmark.com,0,0,0,0,0,0,0,0,2,0,1
sheinreboot.in,1,0,0,0,0,0,0,0,0,0,1
vinted-pl-gj32d.meisyo.xyz,1,0,0,1,0,2,0,0,10,1,1
vinted-pl-gj32d.lanru.top,1,0,0,1,0,2,0,1,10,1,1
vinted-pl-gj32d.meisyo.xyz,1,0,0,1,0,2,0,0,18,1,1
vinted-pl-gj32d.lanru.top,1,0,0,1,0,2,0,1,18,1,1
vinted-pl-gj32d.bioxyn.top,1,0,0,1,0,2,0,0,18,1,1
vinted-pl-gj32d.bioxyn.top,1,0,0,1,0,2,0,0,10,1,1
vinted-pl-gj32d.townrp.xyz,1,0,0,1,0,2,0,0,10,1,1
vinted-pl-gj32d.bioxyn.top,1,0,0,1,0,2,0,0,18,1,1
vinted-pl-gj32d.lanru.top,1,0,0,1,0,2,0,1,18,1,1
vinted-pl-gj32d.meisyo.xyz,1,0,0,1,0,2,0,0,18,1,1
vinted-pl-gj32d.townrp.xyz,1,0,0,1,0,2,0,0,18,1,1
us.sheinpro.top,1,0,0,0,0,0,0,0,0,1,1
mvtek.co.za,0,0,0,0,0,1,0,0,5,0,1
q0u7mp.webwave.dev,0,0,0,0,0,0,0,0,2,0,1
nd4prd.webwave.dev,0,0,0,0,0,0,0,0,1,0,1
l816w5.webwave.dev,0,0,0,0,0,0,0,0,4,0,1
e5ux5p.webwave.dev,0,0,0,0,0,0,0,0,2,0,1
adhzf1.webwave.dev,0,0,0,0,0,0,0,0,1,0,1
p9aojm.webwave.dev,0,0,0,0,0,0,0,0,1,0,1
tdizital.com,0,0,1,0,0,2,0,0,83,0,1
store-point.atlantida.develop.tokkenit.com,0,0,1,1,0,0,0,1,0,0,1
estilmenut.com,0,0,0,0,0,2,0,1,0,1,1
bit.do,0,0,0,0,0,1,0,1,0,0,1
info.3-22-240-180.cprapid.com,0,0,0,1,0,1,0,0,9,0,1
ladyshopia.ardel.store,1,0,0,0,0,0,0,0,0,1,1
royalmail.parcels-uk.info,1,0,0,1,0,0,0,0,0,0,1
banqi-com-br.ueuo.com,0,0,0,1,0,0,0,0,5,0,1
www-credcreasantacatapp.blogspot.com,1,0,0,1,0,0,0,1,4,1,1
infoclaim-rewards.github.io,1,0,0,1,0,1,0,0,0,1,1
sfr-commande.net,1,0,0,1,0,0,0,0,0,0,1
sfr-commande.net,1,0,0,1,0,3,0,0,0,0,1
eucv.xyz,1,0,0,0,0,0,0,0,0,0,1
xb392194.xbiz.jp,0,1,1,0,0,1,0,1,6,1,1
login.excelfile.com.varpack.fr,1,0,1,0,0,1,0,0,9,0,1
bafybeihk6upzo6tmf2kuyyl73qrduie3kpyrdces3azyd6dqg3xcfkh43y.ipfs.w3s.link,0,0,0,0,0,0,0,0,12,0,1
d2pmls04.na1.hubspotlinksstarter.com,0,0,0,0,0,2,0,0,4,0,1
pl-kurjerzy.cloud,1,0,0,1,0,2,0,0,6,0,1
propaka-pl.cloud,1,0,0,1,0,2,0,0,6,0,1
miningbase.cloud,0,0,0,0,0,0,0,0,0,0,1
sfr.fr-verification-sfr.fr.pavononline.com,0,0,1,1,0,1,0,0,0,1,1
bnditonabs.web.app,1,0,0,0,0,0,0,0,0,1,1
bnditonabs.firebaseapp.com,1,0,0,0,0,0,0,0,0,1,1
htmrsdre.web.app,1,0,0,0,0,0,0,0,0,1,1
htmrsdre.firebaseapp.com,1,0,0,0,0,0,0,0,0,1,1
jp-pay-pay.web.app,1,0,0,1,0,0,0,0,0,1,1
jp-pay-pay.firebaseapp.com,1,0,0,1,0,0,0,0,0,1,1
lit-software-services.web.app,1,0,0,1,0,0,0,0,0,1,1
lit-software-services.firebaseapp.com,1,0,0,1,0,0,0,0,0,1,1
post-saudi.web.app,1,0,0,1,0,0,0,0,0,1,1
post-saudi.firebaseapp.com,1,0,0,1,0,0,0,0,0,1,1
redorange-54175.web.app,1,0,0,1,0,0,0,0,5,1,1
redorange-54175.firebaseapp.com,1,0,0,1,0,0,0,0,5,1,1
review-appeal-status-100259824.web.app,1,0,0,1,0,0,0,0,9,1,1
review-appeal-status-100259824.firebaseapp.com,1,0,0,1,0,0,0,0,9,1,1
sbi-n78b8.web.app,1,0,0,1,0,0,0,0,3,1,1
sbi-n78b8.firebaseapp.com,1,0,0,1,0,0,0,0,3,1,1
sourceoflivecould.web.app,1,0,0,0,0,0,0,0,0,1,1
sourceoflivecould.firebaseapp.com,1,0,0,0,0,0,0,0,0,1,1
zebiaemoister.firebaseapp.com,1,0,0,0,0,0,0,0,0,1,1
